Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,751.801263034453,719.215886038336,684.998396992158,703.739369790737,871.155012151521,1079.24067613473,1319.3385305318,1578.9042249996,1971.04693971359,1739.10283567866,2017.56741418682,2053.715805371,2233.12675819557,2144.21479332186,2051.54643733895,1663.16200127279,1491.08080315915,1549.60952933559,1634.92965875473,1861.6533045303,1618.4798041022,1711.40128929758,1850.91743054769,1682.75058845476,1527.95809514037,..
Fragile and conflict affected situations,FCS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.42669092954729,1.4354753121665,1.3860533914138,1.40744077715003,1.35917915614576,1.34383066486185,1.30535365751335,1.27341053310431,1.2709295122544,1.16747176629296,1.23151275553964,1.21869046887716,1.23575832186166,1.21863114716486,1.14849049667801,1.03672192003412,1.02629946323434,0.998297443716717,1.00897442614816,0.979214232814166,0.863542738256697,0.879987461304143,0.820161424665418,0.824129825469762,0.816322798408814,..
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,621080692,635481068,651226758,667644273,684007365,700820603,717975893,735110300,753058095,772015937,791371804,810972272,831065598,851404936,871345375,890869511,910836458,931222867,951851595,973035228,994901090,1016906998,1036390026,1057033168,1081767572,..
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,377.459385908018,355.171230947667,374.531772057964,412.76823992883,462.336970473255,519.647933058567,593.211178044594,688.372468350697,797.380456091108,764.823758486232,812.08054988398,873.222093086024,881.192621901094,960.68552047794,986.983783219797,917.296109229181,894.708764701024,943.132832332498,985.478210719267,983.900062178744,962.590226473892,1061.41414950431,1121.48387311982,1155.90445279924,1216.37508472564,..
Heavily indebted poor countries (HIPC),HPC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.176444119105143,0.181075888229208,0.184319776138118,0.186054191744836,0.190633998870637,0.194797804358341,0.206130639356663,0.216040353675837,0.221109101022689,0.227432056173811,0.2388786168453,0.253348481318633,0.262552622765853,0.266164836993418,0.270645454189192,0.285864008153473,0.295907080431569,0.300292678646809,0.308247041522024,0.314489417112082,0.302159978831705,0.319865647623617,0.322431223423067,0.315254506603433,0.317474893320628,..
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,481984327,495197350,509679981,524773987,539803501,555358929,571454590,587432384,604007702,621337653,638796398,656783491,675397557,694622934,714769441,735429414,756895035,779389964,802020674,824649053,847743308,870930036,893906294,917304254,941413026,..
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,22374.3254750161,22083.4201672758,22929.756695357,25606.6766440821,28451.5065479041,30051.3459550589,31710.7967236991,34666.0451564196,36900.1405697145,34111.8446047683,35778.2487328682,38785.8817355705,38693.845536167,39008.3249033591,39447.7093246608,36586.4346902662,37057.8096501124,38776.5615949516,41094.8560877186,41342.2066107349,40108.2348602411,45081.6648348438,46553.1150181383,48608.1947665895,50302.6052129514,..
High income,HIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,12.3402043180872,12.3148114889138,12.1867138839707,12.3824031034398,12.4309628546727,12.4152445699697,12.3302072252981,12.3845900497784,12.0653101667983,11.2924397444462,11.7648180635382,11.6290748362743,11.421655702911,11.3783041822641,11.1698293613756,11.0721969761307,10.9111577833737,10.8502663525044,10.8835072079214,10.6106389694881,9.76984082667433,10.3129033485025,10.2078833994944,9.79473569623866,9.75537667524803,..
High income,HIC,"Population, total",SP.POP.TOTL,1255696330,1262093741,1268559564,1275200577,1282168195,1289125857,1296891494,1305578110,1314671040,1322754052,1328657754,1334557663,1342428400,1350149879,1357496263,1366013614,1374284415,1380319892,1385103279,1389770301,1393472875,1391814501,1398001706,1408190184,1417841927,..
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,1477.69257780304,1481.39193527337,1487.7220754011,1652.80701731862,1947.23386392599,2300.5592081511,2700.5582098436,3321.08117407742,3944.6530416302,3790.0835825848,4561.25191754242,5342.86138124845,5617.65268604461,5845.60507389183,5949.31912012409,5546.04775275527,5534.81953332907,6053.30921793356,6394.19484299789,6476.07259783679,6191.51088391849,7314.52836425795,7699.23258826186,7925.3992413749,8219.91265703844,..
IBRD only,IBD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.74091110535309,2.77646219148845,2.85139969841099,3.05252392878104,3.26330306885495,3.45631112271134,3.6577371350765,3.83957986977398,3.90809892331051,3.95829068741931,4.21123918567341,4.44440748797947,4.54474059723218,4.61934254688742,4.63888659864221,4.56688539173153,4.54358113250659,4.61557484280718,4.74748004665205,4.79938714812623,4.67944517377764,4.93041084851231,4.94841494972312,5.10747444291865,5.17495566173683,..
IBRD only,IBD,"Population, total",SP.POP.TOTL,3983328255,4031080605,4077229003,4122775918,4168676771,4214082145,4258827055,4302067550,4346234014,4391389527,4436714947,4483152627,4532100585,4581958556,4630607878,4676773551,4721566970,4765773411,4806981820,4845075024,4878296727,4905212516,4928196300,4952212190,4979421568,..
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,1251.80798458527,1248.91735602024,1256.62539530548,1392.4121168826,1633.14212751517,1919.70312051472,2247.71696802584,2742.68959561751,3245.39485060629,3109.25120385232,3715.56679095123,4324.06826881192,4531.17008727409,4714.62155942195,4801.77950721902,4474.43525326247,4447.41739069513,4831.93005964107,5085.50217477104,5167.89523774326,4923.57218418891,5754.24675079938,6036.81374407089,6149.50554558945,6327.1439970487,..
IDA & IBRD total,IBT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.24955887721375,2.273502403856,2.32343701357553,2.47403361318488,2.63264531123751,2.77547112711029,2.92432686595514,3.05672441025543,3.10080627235909,3.12615773418687,3.31337330586386,3.48328637512489,3.54624468576332,3.59473215579815,3.60407395361954,3.54191026153099,3.52284057394031,3.57143680422469,3.65766167839556,3.68479689250317,3.583732027338,3.76095803726674,3.75729634484102,3.85120364940695,3.8871840999761,..
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,5116723507,5192348770,5267145775,5341840046,5417128229,5492481030,5568236362,5643505923,5720065907,5797994405,5876645582,5956718993,6038958543,6120456890,6201607778,6280961830,6360153661,6440011821,6518058354,6594216452,6666470352,6732651035,6794724390,6858521511,6926222113,..
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,619.821306002406,602.892871654224,644.972024005814,712.27750643014,837.139763701924,957.94448356121,1148.89181904758,1296.21736128505,1479.93269649198,1350.16810903148,1535.29922315138,1705.64443688917,1844.1586935183,1968.08172455739,2095.07253994271,1947.85246838642,1790.53787826053,1804.50559433385,1869.38204447614,2205.87361894796,2008.89632662853,2142.31172674601,2234.83616206483,1915.31328433422,1650.63788113049,..
IDA blend,IDB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.995435878526737,0.99249550955916,0.945245490531764,0.932798630401785,0.944022477315665,0.917434522745802,0.918608192669382,0.9067776529195,0.896566716962001,0.837729308315599,0.865763401647041,0.877700872154449,0.825252648140717,0.841567797238397,0.847091995315993,0.835069747645758,0.873396941246111,0.878420598139865,0.846151144302452,0.837924410402502,0.857468769394705,0.898352013194244,0.885663927587803,0.828158040447366,0.841413342708494,..
IDA blend,IDB,"Population, total",SP.POP.TOTL,394129957,404662385,414935066,425311302,436147454,447132945,458394453,470476526,482975881,495610570,508422508,520984443,532980174,544442648,555868551,567234056,578463670,590024074,601951913,614017319,626440308,639196319,651895919,664395892,676957651,..
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,372.859415968736,356.727000119663,369.569993774013,405.748336914012,449.659876396916,507.001767833477,573.825446583336,666.895329303624,791.054232494495,784.340956107062,877.624039786351,961.368579226082,945.581958388053,1005.78892337076,1049.32649145285,1023.43894668408,1054.10011053311,1110.744251052,1159.06134313704,1186.40559680864,1170.98051516892,1256.19296430735,1332.31730178708,1333.20971979026,1398.11181264033,..
IDA only,IDX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.254920585179015,0.262731253147557,0.266856367927821,0.27690172978504,0.282902971745258,0.301998238397654,0.311268831161771,0.326439022249213,0.331489623743106,0.333305601979766,0.343665685710439,0.353221628114475,0.355573778567836,0.345425559552506,0.359567345749938,0.368017394726911,0.392533245080816,0.419683865147058,0.433057442694291,0.439836223152672,0.425895721273194,0.445241834459747,0.437910812532837,0.43006382401365,0.431642350059554,..
IDA only,IDX,"Population, total",SP.POP.TOTL,739265295,756605780,774981706,793752826,812304004,831265940,851014854,870961847,890856012,910994308,931508127,952581923,973877784,994055686,1015131349,1036954223,1060123021,1084214336,1109124621,1135124109,1161733317,1188242200,1214632171,1241913429,1269842894,..
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,458.298938832863,442.145183436089,465.333742769282,512.41649453404,584.965672067294,664.73305755977,775.4811759604,887.832604344602,1033.2321035618,983.707474856151,1109.84138279455,1224.50986155293,1263.41124156596,1346.32438528917,1419.34391837187,1350.30758062232,1314.0817741131,1355.23505457315,1408.95016839901,1544.27890067061,1464.52261402905,1566.13709936781,1647.52732460307,1536.08719237098,1485.92227405633,..
IDA total,IDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.51422185134764,0.518821757915876,0.50510410196238,0.507383757139277,0.515553127117494,0.518849241275735,0.525486108704745,0.531537420705722,0.531692034702934,0.512442673097687,0.529500875317176,0.540185765462539,0.523097322432122,0.522494406049151,0.533513406827025,0.534503449197551,0.563606902773194,0.582520847186094,0.579402142652935,0.580563345521785,0.578149500588761,0.60483434455045,0.595370118961047,0.569774412726846,0.575129107745758,..
IDA total,IDA,"Population, total",SP.POP.TOTL,1133395252,1161268165,1189916772,1219064128,1248451458,1278398885,1309409307,1341438373,1373831893,1406604878,1439930635,1473566366,1506857958,1538498334,1570999900,1604188279,1638586691,1674238410,1711076534,1749141428,1788173625,1827438519,1866528090,1906309321,1946800545,..
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1677.20655312269,1722.30765767874,1814.54824372473,2054.82227278492,2453.98769875258,2939.98271894785,3525.67817486105,4413.77838972074,5455.12758700264,5245.33524774178,6276.4619904196,7598.75722812692,8073.2094428812,8644.25761540223,8923.25728818124,8331.63270803563,8297.33610796797,9138.44134545505,9966.81160876463,10120.3125161359,9873.93519864422,11759.7974990154,12286.0846812169,12437.9861721907,12874.1679137972,..
Late-demographic dividend,LTE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.60189515212813,3.68939772426963,3.82881891603299,4.18338685548287,4.55430308816547,4.91821465761441,5.26903887750382,5.55479788071223,5.67291749462691,5.801226757631,6.25099647060376,6.6771694357772,6.7996309470761,6.98819757369364,6.99220864732356,6.89029215736923,6.85735322133352,6.95412251368193,7.19363947293177,7.32180660373432,7.29083625551967,7.65511518182686,7.60831064813456,7.85165600850428,7.95718091721217,..
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2043581322,2058600486,2072599555,2086139068,2099412663,2112603351,2126122277,2139958608,2153941306,2167303374,2179525352,2193171336,2209319631,2225005187,2241122152,2256126712,2270841806,2285870134,2298394042,2308878047,2316152451,2320127638,2323799591,2326296729,2328628339,..
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,4472.58404552831,4326.6400704264,3839.19615833069,3862.13747257956,4385.89813693867,5229.89898425288,6047.73425729833,7035.79917204557,8077.96588935619,7495.05944025108,9183.9687871441,10334.20548878,10330.3504679629,10306.1195798787,10145.7982098874,8547.2373391789,8241.45140922665,9065.54817792866,8778.37906311973,8539.39776066424,7168.64740599577,8291.07156305024,9408.84820249156,10508.6472548025,10737.6463538652,..
Latin America & Caribbean,LCN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.59771712595697,2.56476838808799,2.53283732618343,2.55952270600089,2.64384858831863,2.69542675882435,2.72845652251084,2.79172258908552,2.82785013757327,2.71418890068631,2.87822277644003,2.94234816753586,3.05046654190152,3.07651164763731,3.05718932785295,3.01161034623996,2.92485125500611,2.87877740028326,2.77811814725285,2.76052351195346,2.45399184970519,2.64468503466273,2.64191212344237,2.65941898658185,2.67617254674823,..
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,520272118,527572583,534691591,541643365,548455563,555120780,561751999,568345245,574908733,581388129,587752505,594086829,600420316,606683307,612849401,618868462,624737786,630414986,635778081,640962372,645498186,649236072,653108120,657616517,662186388,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4290.89542947118,4122.79587535484,3658.15950641339,3686.28727046314,4149.53705480589,4960.44969790137,5717.84447760414,6672.17705130307,7623.43840731336,6981.206567743,8637.63171485475,9979.9897262503,9823.2489447351,9971.16927211711,9905.72193520855,8308.73911709951,7977.19727122285,8827.8501051856,8484.48335233409,8282.78290882792,6904.27677369596,7970.6164425206,9111.34927084769,10196.271088969,10382.3911125152,..
Latin America & Caribbean (excluding high income),LAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.36586796560955,2.32283602293354,2.29126139750169,2.31432520117263,2.38675259007246,2.42197770280266,2.46509162526765,2.52871874509063,2.55639765334892,2.4425720431653,2.59866816141406,2.67131910935761,2.75901329395072,2.79263311284798,2.79099302998038,2.76452896455709,2.69240967712686,2.66478435717252,2.57248439958884,2.56748999526312,2.32921585657966,2.53612268795096,2.50120011340175,2.53734435160177,2.55474969632605,..
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,462953688,469463143,475799008,481977727,488032486,494006571,499910627,505793340,511659365,517459947,523147480,528822706,534503260,540118712,545661592,551075145,556440282,561957179,567711159,573311679,578091505,581884231,585648822,589889543,594158638,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,4388.92611014216,4222.97461927511,3714.3747812476,3728.72739078731,4252.83825459299,5103.97068943224,5926.88266865219,6927.88249936996,7989.38067187903,7386.60018995036,9115.80144590362,10277.6079254264,10263.4820243547,10231.0823830522,10058.6664815872,8404.37747196218,8082.02330614142,8918.30251254156,8620.46890240755,8362.63429845968,6964.3711102796,8075.78816650564,9174.55690452428,10260.5196915782,10474.2809944408,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.56738624279544,2.53704493233088,2.51600207380497,2.53439175438919,2.62240918967003,2.6739363008799,2.72370995731591,2.7849807652847,2.82829692422451,2.71376393264884,2.8807545616828,2.951519665377,3.06052733127104,3.08721245647022,3.06942816928259,3.01706290599413,2.93220733620069,2.88515928444545,2.77760055335507,2.76780429708375,2.46050867045575,2.64952763186331,2.64733723885593,2.66346682659578,2.6775410663542,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,504556065,511809816,518881965,525787222,532556401,539188798,545805913,552399650,558968822,565454932,571822092,578171855,584524334,590809938,597023419,603091701,609017063,614776664,620274430,625467307,630051021,633862610,637837815,642397939,647003746,..
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,333.3638860949,313.947863828234,337.91579001411,373.651845746871,419.798333896442,487.199978520551,552.743616465105,648.581446944078,778.614114766785,751.671383860855,831.532954611079,925.130488690388,947.489031265643,1006.9873103895,1056.46705317141,982.894810600519,966.721782937566,1035.19428808636,1080.56177999961,1105.24693378698,1088.72161311357,1175.55718251136,1299.36172423082,1257.69806699331,1293.40100322932,..
Least developed countries: UN classification,LDC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.180437373647265,0.189407114977917,0.19114233437506,0.203024151584943,0.207452113130761,0.212843374554772,0.220347264704291,0.230821085916373,0.24015615114835,0.25340206175388,0.266295912333668,0.276832954796263,0.287448523609255,0.301313182879872,0.314922334053476,0.325557361506868,0.349257332022292,0.369251756779031,0.377458631240125,0.384004381560945,0.367071744098013,0.389051086846297,0.38639306262052,0.378767647173211,0.378757656852369,..
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,673630102,689878805,707266809,725111768,742717957,760741611,779230030,797516000,816268129,835687108,855348118,875685078,896684951,918269633,940284138,962508256,985414939,1008993468,1033110314,1058013514,1083636132,1109175268,1134585604,1160824674,1187777591,..
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,1178.01096453065,1162.27956492439,1168.21008818899,1289.04927474148,1490.85593705627,1736.10100020162,2015.80026970912,2442.09195354366,2860.66030359115,2829.0413443136,3394.26296887076,3942.65348704731,4133.76162366082,4330.27496489931,4472.91557836283,4284.85686298442,4274.9314240157,4615.000484095,4853.74507668345,4943.24879858439,4732.82727829687,5524.24398933119,5741.78381882953,5856.29495195922,6002.45120765259,..
Low & middle income,LMY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.9148018893975,1.94260821488635,2.00316780810902,2.15117214211542,2.32252699216168,2.47749480411139,2.62800269162389,2.76952802354935,2.82512583749266,2.8836895265429,3.06478804184006,3.22858714908978,3.30157916179353,3.36904556814608,3.38972433831905,3.32694878975756,3.31567023629624,3.37168056888916,3.45710024779691,3.49008767961443,3.4108078211336,3.56844360501178,3.57465692451404,3.67822797411227,3.71152450752303,..
Low & middle income,LMY,"Population, total",SP.POP.TOTL,4814250279,4888551481,4961926647,5034824498,5108183576,5181562375,5255157355,5328158709,5402245137,5477389130,5553257507,5630227189,5709148191,5787391504,5865202078,5941222744,6017111688,6093971714,6169658713,6243562839,6313913801,6378323939,6437946207,6498875200,6563501708,..
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,361.877753824032,332.003849693569,358.708085875867,389.594478375983,442.426324281659,520.301355916657,586.100552264911,689.11060676483,799.48401657603,752.635927287489,825.735188857174,869.718827485855,773.887672422173,772.500259604632,794.990235916855,740.889503942237,633.792954627598,634.710788724745,645.846067078285,645.998249720369,605.437906755342,651.812637638679,734.204117595357,714.151764242762,751.322764042233,..
Low income,LIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.504687764943446,0.507854268456275,0.488510710497638,0.493873934354929,0.496478117804336,0.534075615901012,0.542246236463744,0.515891383484692,0.533999081439282,0.519840592193892,0.507232963485166,0.450425179024409,0.409173788984798,0.356156872699827,0.358975250940226,0.310352223158697,0.307513546909518,0.391341509261914,0.384939852779789,0.393224977800755,0.365011489902676,0.350637296165931,0.345689607768003,0.344712710051834,0.338369426839337,..
Low income,LIC,"Population, total",SP.POP.TOTL,322668237,331269527,341035328,351244442,361305645,371788197,383041001,394448347,405862712,417577386,429515596,441658754,453652889,465087882,476470767,488308267,501149314,514890519,529522043,544980983,560643073,576076618,591481496,607774703,624608098,..
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,559.072816607956,553.497178396772,573.648227115116,639.329708425508,722.628943297013,817.846092888275,941.244764118773,1131.22988752611,1229.9549188542,1260.98799326347,1491.30888839804,1636.38338498875,1701.13738449151,1769.94084181484,1881.19816238537,1848.28029294397,1895.24399500136,2026.19304074045,2085.0452543512,2228.84805859217,2121.61421722256,2369.9577651033,2493.61487371356,2493.38985253651,2544.49245457752,..
Lower middle income,LMC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.871833449722777,0.879498509449366,0.886785755061765,0.894804802126681,0.9397844243836,0.95983548198153,0.987855998345277,1.03812434236103,1.07598853361845,1.10522629332346,1.15542752731505,1.19831087509912,1.25523285133962,1.2704995481733,1.33542109484192,1.35625895778837,1.38550858664601,1.43823086798927,1.476981843336,1.47756969747791,1.39566627043975,1.48651749455178,1.5417676120861,1.60655807561624,1.66491453570491,..
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2126559759,2169474338,2211549617,2253206148,2295275996,2336911352,2378783316,2421545203,2464036877,2506795582,2550264612,2593815085,2637101332,2679816109,2723061855,2765011526,2806590212,2847931114,2888561818,2928617292,2968398856,3006243027,3043358377,3082002881,3120980912,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2220.38439290516,2153.19332542263,2092.42427637017,2279.51886072397,2624.1893550003,3050.86086272731,3482.47657906214,4010.05228061244,4834.32204392542,4256.64048356928,4867.92943497015,5731.46333788345,6048.09249990772,5866.59647635813,5810.23874019206,5125.68064083245,5126.05331639032,5279.47951180077,5545.88899607591,5412.42875673528,4742.76402632259,5615.91186098726,6430.53553485753,6149.061198935,6265.44445247452,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.08301437280586,3.16208828055599,3.19317825059483,3.2333311302443,3.35098764844418,3.48365939784946,3.59967608731182,3.69488439152568,3.80095748431961,3.83554581167641,3.91183016985876,3.91666504663019,4.03363336593308,4.02453545319464,4.08899502911255,4.07358261929456,4.07369056806919,4.1098953305679,4.00141667341802,4.0292139840215,3.94396842035064,4.07701652507936,4.09432116464173,4.09068275111043,4.09253514604758,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,494850317,506478256,518193093,530338988,543086512,556210211,569898499,583743828,597799097,612128501,624828664,639053870,653273442,667464006,680716578,694232973,707023525,718887744,730362334,742714463,756405281,767578451,782349366,797801454,813146136,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1247.47238123443,1226.50991412098,1168.28204981285,1263.87606211705,1463.04148806759,1657.11024431574,1883.1206783718,2237.26188319836,2652.79039146265,2510.74762666028,2816.19347268465,3232.55085445141,3412.57302470262,3148.36412420635,3073.79994256301,2802.63134980954,2863.14057781135,2859.85560174494,2809.30894215325,2695.63342343005,2408.49731335268,2753.47858029524,3015.7557973385,2873.03929302735,2971.05462651558,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.10765321389034,2.15871275378851,2.15488868460953,2.16902899688787,2.26625694680353,2.36519224560584,2.4365772897582,2.49932441273345,2.52313165351744,2.54871392412828,2.53950003026186,2.49888498856892,2.56432373134495,2.55819903460459,2.58326066621789,2.53562689767356,2.56443026052064,2.65582551208189,2.62040780980738,2.65204425453706,2.61907296888114,2.73551562037933,2.73637800434735,2.73271406164788,2.72400325211606,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,462980522,473223662,483540516,494288606,505618583,517240777,529158464,540838105,552681993,565038251,577396038,589646039,601566988,613151287,624564062,635352686,645837915,656767614,668447432,680490997,692532027,704458802,716508657,729077445,741690916,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,1246.01975069059,1225.81474139889,1168.35927304729,1263.91574540151,1463.3046705277,1657.84296915154,1885.14870247669,2240.98836783175,2656.83046140986,2512.84382036535,2817.90380218571,3234.88259884042,3414.87165876956,3147.24679176234,3071.92771988993,2799.45441811583,2858.61689096826,2854.66192638041,2804.12633142444,2688.96932958269,2402.73480964452,2746.96809945183,3010.19656726913,2868.88626501212,2973.77496155262,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.10765321389034,2.15871275378851,2.15488868460953,2.16902899688787,2.26625694680353,2.36519224560584,2.4365772897582,2.49932441273345,2.52313165351744,2.54871392412828,2.53950003026186,2.49888498856892,2.56432373134495,2.55819903460459,2.58326066621789,2.53562689767356,2.56443026052064,2.65582551208189,2.62040780980738,2.65204425453706,2.61907296888114,2.73551562037933,2.73637800434735,2.73271406164788,2.72400325211606,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,460058369,470225878,480465143,491133637,502381957,513920381,525752130,537343609,549090016,561349152,573609877,585763053,597586990,609074579,620390664,631082594,641470827,652312809,663878345,675805691,687728758,699536053,711465045,723911670,736401764,..
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1237.10225471924,1222.94251438049,1228.47350986789,1357.07541063235,1571.30392795213,1830.92630559246,2129.1210373952,2583.28146959331,3029.34246580388,3001.53141895573,3610.66323367037,4205.16300649743,4424.22119652773,4641.4999159695,4798.48322756442,4602.51682691609,4605.60639396078,4982.00575599033,5248.39737081301,5353.79775844374,5134.62007912707,6007.32308658146,6248.00962014697,6386.30246387838,6554.37054933497,..
Middle income,MIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.01449359787017,2.04520571062047,2.11310123781797,2.27335938890533,2.45911108926079,2.62505607229061,2.78900578369353,2.94635022624342,3.00768182438989,3.07496283407203,3.2748722239538,3.46016377457777,3.54596387891217,3.62666720375544,3.65205278200209,3.59160883703701,3.58374022622844,3.64192704112363,3.74071763996328,3.78130785767744,3.70266616229851,3.88266512212017,3.89601668348134,4.01645231310392,4.06033172051808,..
Middle income,MIC,"Population, total",SP.POP.TOTL,4491582042,4557281954,4620891319,4683580056,4746877931,4809774178,4872116354,4933710362,4996382425,5059811744,5123741911,5188568435,5255495302,5322303622,5388731311,5452914477,5515962374,5579081195,5640136670,5698581856,5753270728,5802247321,5846464711,5891100497,5938893610,..
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,35151.3613936987,35831.4569213799,36652.0186585008,38395.5205652019,40788.4744089861,43368.5783940626,45741.2633538401,47727.7701044725,48398.3601410965,46581.4062631638,48545.7752706944,50251.9815319984,51812.8921210048,53133.8537338421,54580.8673039295,55285.5686917861,56112.2253713869,58184.8571647569,60890.5689258698,62874.6117089583,61468.3372208474,68424.560031595,74535.6365392629,78190.0640735535,81275.8436781762,..
North America,NAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,20.6833459817644,20.2883077883494,19.6866526686668,19.7841024212898,19.8268979459965,19.7383286386826,19.2286065633025,19.353539846687,18.5680985631244,17.0829557090398,17.714241417272,16.9926177299797,16.198256259364,16.4836667571847,16.4179821432052,15.9615887086023,15.5421169539778,15.2846155202833,15.6734792437431,15.1594364156996,13.5675766494259,14.3528517403277,14.4546888948556,13.7566308316438,13.6589606202729,..
